"neutral","microsoft","#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK"
"positive","zlatan","Zlatan is looking mighty attractive at the moment,if LVG doesn't get a striker by Tuesday, I really don't fancy us scoring goals this season"
"negative","apple","@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever"
"positive","kurt cobain","this Kurt Cobain documentary broke my heart. May he rest in peace and i hope Justice honors his death. #KurtCobain #Justice #Nirvana"
"negative","michelle obama","Let's put a stripper in the White House. And RWNJs say Michelle Obama has no class. https://twitter.com/politicalbee/status/637415140820938752 …"
"neutral","apple","@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple"
"neutral","apple","Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire"
"positive","lebron","@Lou911 Lebron is MURDERING shit."
"positive","madonna","I wonder why Drake didn't release the 2nd verse on Madonna all at once. I think it's better than the first one."
"positive","magic mike xxl","I want Magic Mike XXL!! C'mon? ;) #hoorayformonday #workwork #nachos #lavinia #novaturient"
"positive","barca","Done my balls in Barca but still treated myself to a five euro 1st class upgrade on the fast train to Madrid. #BudgetBaller"
"positive","trump","As much as I hate to admit, Trump may be right. But he should add #msnbc #foxnews and others into the mix, also. https://twitter.com/MotherJones/status/641646964287762432 …"
"neutral","microsoft","#pardus SecureBoot'a Karşı Duruyoruz!: http://t.co/Uiwn6fgQ #fsf #secureboot #linux #microsoft"
"positive","netflix","wish I could just stay in bed all day tomorrow and binge on Netflix"
"neutral","twitter","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
"neutral","apple","Waiting on line @Apple store at west 14th Street."
"neutral","dave grohl","Queens of the Stone Age's Regular John from Glastonbury during the Song For The Deaf tour & Dave Grohl sat on the stool http://wp.me/p2BCM6-k3 "
"positive","madonna","Schwinn Certification in Toronto October 24th at Hard Candy. Yes, that's Madonna's gym & she's in town that month!"
"positive","sydney","Allergies sucks sometimes. Theres a super adorable 9 month old beagle named Sydney hanging out with my roomie and his friend. Can't pet. "
"negative","nintendo","Hahahahahahahah no but it may be a threat to Nintendo ;P https://twitter.com/forbesgames/status/641642229308784640 …"
"negative","apple","RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts&gt;("
"positive","apple","Hey @apple, if you send me a free iPhone (any version will do), I will publicly and ceremoniously burn my #BlackBerry."
"positive","taylor_swift","@mileycyrus i voted for you! i hope u win!!!! and Taylor Swift too!!! "
"positive","ios","My best guess is we should see MCPE0.12.0 submitted to IOS and Google by the end of week or into Monday if the devs have cleaned up the bugs"
"positive","ibm","#SmartCamp is coming to Auckland Sept 17, will we see you @ IBM @nzvif @NZVCA @BizDojo @LightningLab @ecentre? http://bit.ly/1TPgbsV "
"negative","xbox","Microsoft needs to get their shit together. Xbox live just went down for a 2nd day, what a fucking surprise @XboxSupport #xboxlive"
"neutral","sydney","Back in Sydney. *Hugs*, Everyone "
"positive","minecraft","Rugid_azz and MaribolHD the two new followers. Thanks for coming hope you guys come back tomorrow for Minecraft with the boys. Lots of fun."
"negative","joe biden","Joe Biden may join Bernie Sanders in the Democrat primary... I thought the Democrats were opposed to fossil fools! ~ Emily Zanotti,"
"negative","Malcolm Gladwell","annoying new trend on the internets:  people picking apart michael lewis and malcolm gladwell.  nobody wants to read that."
"positive","google","What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !"
"positive","juventus","Refugees seems to be the hot topic atm. But Juventus has been involved in humanity for several years. Constantly. https://twitter.com/Adz77/status/640994682391121920 …"
"positive","sony","Sony's 20th anniversary for the classic PlayStation! :D #20YearsOfPlay"
"positive","jurassic park","No joke, but #MyScienceStory is that I read Jurassic Park in 3rd grade and was thereafter obsessed with biology."
"neutral","twitter","Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline"
"positive","federer","With his consistency in playing great tennis, i am sure Federer will crush Gasquet in the QF. C'mon Federer!! pic.twitter.com/LHCEhZo26g"
"negative","monsanto","Why in the name of Monsanto am I sitting @ home on Saturday night trolling for used RVs on Craigslist..oh yeah, I have no date. #FuckAllYall"
"positive","batman","Before bed, just gimme a bit of strength for tomorrow, Batman! https://instagram.com/p/7Gds_KvnNW/ "
"neutral","twitter","Sneaky, sneaky. Seven ways to spy on your competition, using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee"
"positive","apple","S/O to @apple for replacing my phone for free"
"negative","twitter","I feel all alone on #twitter. #itstolate"
"positive","degrassi","pretty little liarssss timeee, because i missed the premier on tuesday :3 then degrassi, then jshore... WOO for being occupied"
"neutral","sydney","Going home to Sydney tomorrow. I hope I won't get too bored at home, also, I have a strange feeling I will miss people in Canberra a lot "
"positive","valentine","Tomorrow, on March 14th, one month after Valentine's day, some men in America (try to) celebrate 'Steak and a BJ' day."
"positive","nintendo","We want this robot to play Nintendo games with us, too (Tomorrow Daily 225) http://dlvr.it/C4CPLL  pic.twitter.com/p2szFzOdxy"
"neutral","apple","@Apple main office is #nowplaying  A milli - Lil Wayne."
"positive","michael jackson","@CarbieWarbie TY4 follow. Happy Sunday! ET the Extraterrestrial (Storybook) as told by Michael Jackson (Movie Edit) https://vimeo.com/45446321 "
"neutral","microsoft","Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/e4LLmmyg"
"neutral","microsoft","Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft"
"negative","apple","@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??"
"positive","degrassi","I think every Friday im going to tweet: yay degrassi tonight. #getusedtoit"
"positive","chris brown","I swear to god if I miss Chris Brown this Thursday, I'm going to be so mad at the whole entire world & idgaf."
"neutral","twitter","Everybody a somebody on #twitter!!!!!! FAKE ASSES"
"positive","david beckham","This time tomorrow we'll be in very good company as David Beckham receives the #hmvFE20 award! http://ow.ly/RvlHE  pic.twitter.com/kF9QAyITFJ"
"neutral","twitter","@dellmanning Its always on this #Twitter shit doe"
"neutral","microsoft","#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q"
"neutral","microsoft","#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN"
"negative","cheney","Life?s a bitch? and so is Dick Cheney. #p2 #bipart #tlot #tcot #hhrs #GOP #DNC http://is.gd/DjyQ"
"positive","snoop dogg","Brother Ali is the TRUTH! Catch him tomorrow at Dazed Out with Atmosphere, Snoop Dogg, and Dilated Peoples. #DazedOut http://fb.me/7mWIJfU3h "
"neutral","apple","@Jake_Gyllenhaal So you've made up with @Apple?"
"positive","ihop","let's just skip first period tomorrow and go eat breakfast at IHOP."
"neutral","google","RT @iPadPowerUsers On Google+ then go here http://t.co/nCqrwPYb #GPlus #Googleplus #Google #teamfollowback…"
"negative","aig","US planning to resume the military tribunals at Guantanamo Bay... only this time those on trial will be AIG execs and Chrysler debt holders"
"neutral","microsoft","non conductive #surface become #multitouch. #touch #gestures: #microsoft #windows 7 @ #nui #apps http://t.co/Ygpnusfv"
"neutral","twitter","RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F"
"neutral","apple","#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc"
"neutral","twitter","@TikkaMadsen @gogomago what are you two up to?  Ah shit, Miguel's gone?   I wonder if he blames Obama for Twitter, LOL..."
"negative","apple","@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help"
"positive","lebron","@khalid0456 No, Lebron is the best"
"positive","zlatan","Goal for tomorrow= take a selfie with Zlatan."
"positive","eric church","Fun night for everyone that remembered the concert.. Right Derek? @ 1st Luthern Eric Church https://instagram.com/p/5kKI01LtTz/ "
"neutral","apple","“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple"
"neutral","twitter","#OkUPrettyBut you never talk shit on #Twitter @HannahMcCall1 :)"
"negative","jay-z","Another nail in the coffin to Jay-z failure 'Tidal' as Cash Money sues for $50m over Lil Wanker's album @MarkDice http://www.theguardian.com/music/2015/jul/17/cash-money-sues-tidal-for-50m-over-lil-wayne-album …"
"positive","apple watch","http://watchaware.com/post/14460/apple-watch-now-works-with-the-august-smart-lock?utm_source=rss&utm_medium=rss&utm_campaign=apple-watch-now-works-with-the-august-smart-lock … When you are at home it is more likely that you have an Apple Watch on your wrists than a iPhone in your pocket."
"positive","serena","Serena's 1st and 3rd set were gracious, especially when she hit the split and slammed it at the end of the 1st set. Sheesh!"
"positive","google","#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk"
"neutral","google","Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google"
"positive","jay-z","Dreamed I was @Beyonce and I spent the night making out with Jay-Z at a Lower East Side rooftop party until the sun came up."
"neutral","twitter","finally logged back in!!!! what&#39;s up #twitter!!!"
"positive","minecraft","I liked a @YouTube video http://youtu.be/xBnIEeGXVkw?a  Meet the Medic in Minecraft (April Fools)"
"negative","gm","sad day...bankrupt GM"
"negative","pelosi","@foxnews Pelosi should stay in China and never come back."
"negative","lebron","I was talking to this guy last night and he was telling me that he is a die hard Spurs fan.  He also told me that he hates LeBron James."
"positive","Danny Gokey","RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV"
"neutral","microsoft","Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo"
"negative","amazon prime","I'm bummed with Amazon Prime right now. I ordered something and it was supposed to be delivered today, but it wasn't and I leave tomorrow :("
"negative","pancreatic_cancer","Too worked up and excited. Must focus on a theoretical proposal on a stem-cell based pancreatic cancer therapy. Pancreatic cancer sucks "
"negative","jeb bush","@realDonaldTrump @JebBush Jeb Bush dug himself a deep hole with his Act of Love comment.If he was +3% yesterday, he will be -3% tomorrow"
"neutral","twitter","RT @jeffbullas: Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia"
"negative","microsoft","#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly"
"neutral","microsoft","@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft"
"positive","amazon prime","Yeah, that's pretty real. Amazon Prime is that crack! Hopefully it won't rain until they deliver it to you. Lol https://twitter.com/SoJoXOXO/status/633838929767211008 …"
"positive","ginormica","Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero "
"negative","david cameron","This, from @chrisriddell50, says it all re David Cameron's heartlessness. #refugeeswelcome http://www.theguardian.com/commentisfree/picture/2015/sep/06/refugee-crisis-journeys-end-for-aylan …"
"neutral","google","GMusic Unites #Google #Music with #Apple iOS [#Apps] http://t.co/R0ih6ePa #republished"
"positive","serena","Meeting for the 27th time as professionals (and 5000th+ time overall) Serena and Venus Williams faced-off... http://youtu.be/ZI8HZigmleo?a "
"positive","valentine","My release schedule for the next 2-3 days (before I move): Three pics of @ShippuCakes , The Phinal Phreddy, April, and Valentine."
"negative","apple watch","Hooks looks like we may not have Sapphire Crystal on the Apple Watch"
"neutral","microsoft","#Microsoft CEO on #Android: You Have to Be a #Computer #Scientist to Use It - huffington post http://t.co/7PDBvauM #tech #mobile"
"positive","arsenal","Arsenal midfielder Theo Walcott is linked to a move to Camp Nou the upcoming http://www.golden-goals.com/news/arsenal-midfielder-linked-to-barcelona-move-in-january#sthash.Si5ptOKX.dpuf …"
"neutral","twitter","@bhammz Welcome to #Twitter"
"positive","apple",".@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear"
"neutral","twitter","#twitter and #Facebook gone get sumbody beat up mane everybody b so reckless"
"positive","stanford","@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!"
"negative","time warner","wth..i have never seen a line this loooong at time warner before, ugh."
"positive","justin","When Justin tweeted studio work everyone was just slowly dying waiting for November 13"
"negative","@microsoft","Call from John @Microsoft hello, i'd like to look at your computer, over the phone Me: ok, may I ask why your calling about my..(1/2)"
"neutral","microsoft","Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin"
"positive","beyonce","it's only just dawning on me that @MitchLJames wont be on the bus to sing Beyonce with me tomorrow and that is heartbreaking"
"negative","curtis painter","Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him"
"neutral","google","On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
"neutral","google","#Android #Google Ice Cream Sandwich Feature Closer Look - Redesigned Lock Screen And Virtual Button Bar http://t.co/FqsPN4An #DhilipSiva"
"neutral","microsoft","Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! http://t.co/zcHV6TaC"
"negative","apple","@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
"positive","bentley","Bentley to Tyler Starkey on the sideline, 1st down."
"neutral","twitter","37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE"
"positive","digi","@YourBoyMyles my grandma is going to digi with me on Sunday pls don't hit on her bc she's hekka fine"
"neutral","google","RT @webseoanalytics: #SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google"
"neutral","apple","I have 4 @Apple products..."
"positive","kerry","We will have the lovely Kerry from ACTIDERM here on Friday morning to showcase some of her fabulous products... http://fb.me/3RahnzOSb "
"neutral","twitter","- Ima Addicted To #Twitter."
"negative","apple","RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ..."
"neutral","microsoft","RT @Microsoft_EDU: Quality #education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11"
"positive","amazon prime","When you're sick of waiting for a book to come in from BN so you ask your husband to order it via Amazon Prime. Yup. Getting it Saturday."
"positive","hannibal","I have packed just about everything needed for #Tracon starting tomorrow. I am now allowed to watch a couple episodes of Hannibal and knit."
"neutral","google","On Google+ then go here http://t.co/VS0UJozD #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
"negative","google","Presentation fail. #Google #Samsung"
"positive","jay-z","#FridayFun! Jay-Z's got that Friday feeling - http://qk.ly/c/W1jNs  Have you?"
"neutral","twitter","RT @Te_AmoTam: #twitter is not #eharmony"
"negative","hillary","This will be the 3rd revamp of Hillary's campaign. Her numbers tank each time. She just sucks at campaigning in the new media world."
"positive","tgif","TGIF! There's so many writing opportunities you can get started on this weekend, thanks to @Writers_Bloc! http://thewritersbloc.net/opportunities-september-2015 …"
"neutral","twitter","01:50 no #msn e no #twitter e #Facebook."
"positive","seinfeld","Seinfeld fans get a winner at #DelMar as #2 Little Jerry wins a thriller in the 7th! pic.twitter.com/9cgKCCuFx4"
"neutral","act","Finished signing up for the SAT and ACT"
"negative","@microsoft","For the 1st time @Skype has a High Startup impact Does anyone at @Microsoft have a clue? #Windows10Fail pic.twitter.com/loO3yd5rwe"
"negative","amazon prime day","24/7 Wall St- Was Amazon Prime Day a Dud?: Everybody was watching to gauge the impact of Wednesday's Amazon Pr... http://bit.ly/1V3JR9l "
"positive","messi","The Nats may have sucked again but now Messi is on TV and Colbert is back in an hour so it could be so much worse."
"positive","disneyland","@MatthewLush are you going to Disneyland on the 18th for dapper day?!"
"neutral","starbucks","Starbucks then schooll (: last Monday of middle school! "
"positive","amazon prime","If you are a frequent flier, you may want to finally get that Amazon Prime membership... http://uproxx.it/1O6wQqn  via @UPROXX #Flying #Amazon"
"neutral","microsoft","The debate is, am I allowed to use my BB pen at #Microsoft?"
"negative","ipod","When I do auto time on my iPod it thinks it January 24 1971"
"positive","jurassic world","Next Friday is our #MovieOnTheLawn with Jurassic World! Bring the fam! We have fun games to play and popcorn! http://ow.ly/i/c6M3Y "
"positive","oracle","Oracle is proud to be a sponsor of the DGI Government Customer Service Conference, August 26 in DC! Learn more: http://ora.cl/q3p "
"neutral","microsoft","RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  Project Greenwich.  Available later this month. http: ..."
"positive","twitter","@suitelifeofkell that's freakin' cooool   i love twitter .haha"
"neutral","twitter","WHTS GOIN ON #TWITTER FAM"
"positive","carling cup final","@rav_sagar @spencermorgan93 they will have the last laugh when we get to the Carling Cup Final.. result may vary."
"positive","batman","Hairdresser with 4yo tomorrow. He wants it like Spiderman (not Peter P) / no fringe (for better face painting) / with Batman ears."
"neutral","google","Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google"
"positive","game of thrones","The emotional rollercoaster that is watching the entire 5th season of Game of Thrones in a single day has come to an end."
"positive","lebron","@the_real_usher LeBron is cool.  I like his personality...he has good character."
"positive","tgif","This is the first time in four years I can actually say TGIF bc I finally don't have Saturday classes anymore #ThanksKUA"
"positive","conor mcgregor","Conor McGregor was searched more than 1M times on google Saturday. The most searched term for day. That's in line with Rousey at UFC 184."
"positive","star wars","They have Star Wars crocs....I may or may get them tonight"
"negative","donald trump","Wow the equally despicable Donald Trump & Terrence Howard are going to be on @FallonTonight THE SAME NIGHT (this Fri.) How is that possible?"
"negative","gm","It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?"
"positive","ted 2","should i go see ted 2 tonight or tomorrow night"
"positive","bentley","R.J. and Bentley stopped by to take a photo with me at the Giles County Fair on Friday evening. http://fb.me/4JplCvIr9 "
"neutral","microsoft","#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft"
"positive","jurassic world","Jurassic World now is the 3rd most grossed film! Nice!"
"neutral","microsoft","Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone: Microsoft has said th... http://t.co/uEpATRzx"
"neutral","microsoft","#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing"
"positive","apple watch","Release: Parallels Access 3.0 with Apple Watch Support Capabilities: On August 5, Parallels an... http://bit.ly/1MAsiLH  #Virtualization"
"neutral","google","Samsung and #Google Announce Galaxy Nexus and #Android 4.0–Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40"
"positive","barca","Neymar playing his last game for Barca before he signs for us on Tuesday I see #PigsMightFly"
"neutral","twitter","RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter"
"negative","apple","@RonakKataria @apple you heard of testing before deploying updates. Difference between microsoft & apple: None"
"negative","scotus","1A: Congress can't make law preventing religious freedom, so SCOTUS interpretation unlawful Const Trumps case law https://twitter.com/PolitiBunny/status/640545499804598273 …"
"positive","google","#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1"
"negative","bobby jindal","Governor Mike Pence Must Go. He's the 2nd worst governor in the nation, only ahead of Bobby Jindal. @GovPenceIN @BobbyJindal"
"negative","windows 10","Just a note to anyone running to the light to upgrade to Windows 10. You may experience issues with drivers for video & printers."
"positive","tsipras","@ReutersUK Tsipras needs to complete the agreement with ESM to ensure the receipt which is reschudeled by Friday. Tsipras closed down well"
"positive","nike","For the 2nd consecutive year, the #Patriots and Nike will release new Lunar Force 1 sneakers. http://www.patriots.com/news/2015/09/08/patriots-and-nike-release-new-lunar-force-1-sneaker … pic.twitter.com/c0oNUqs9Xg"
"neutral","nike","New blog post: Nike Trainer 1 http://bit.ly/394bp"
"positive","bentley","Ready to be with Bentley tomorrow."
"positive","google","#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia"
"negative","Malcolm Gladwell","@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit"
"positive","microsoft","Will watch this one with interest! RT @RossMistry: #Microsoft Codename Data Explorer CTP Coming Next Month  http://t.co/vpQOyXWa"
"negative","trump","I wonder does Trump know, make America great again was the Klan's 1st slogan? https://twitter.com/thisisfusion/status/641573100707037184 …"
"positive","juventus","With that squad and the current good start they have had compared to the woes at juventus they can and may win it..."
"neutral","microsoft","Isn't this a little too much?http://t.co/ILWPs3f9 #xbox #microsoft #technology"
"positive","beyonce","Babe get your free trial I want to see Beyonce live and Flatbush! @tvy2crvy https://twitter.com/tidalhifi/status/638528080382812160 …"
"neutral","apple","Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz"
"neutral","twitter","groupies follow me like #twitter.....lol jk"
"positive","bobby jindal","Our Gov: Bobby Jindal is the smartest Republican among all! Mr.Jindal is the re-incarnation of Robert Kennedy! Fear http://timesofindia.indiatimes.com/nri/us-canada-news/Jindal-wins-2nd-tier-presidential-debate-Analyst/articleshow/48389272.cms …"
"positive","game of thrones","One last Sunday night without Game of Thrones... Thank the Gods."
"neutral","google","Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/iUi7JtCM"
"negative","monsanto","This message is for Monsanto: Bring it on. You may have the money, but we have the people. And the people always win. -@GovPeterShumlin"
"positive","jurassic world","Still unbelievable that Jurassic World is the 3rd highest grossing movie ever"
"neutral","london","Whats the weather doing in Wimbledon (London)? I see there is tennis action at 3.30 on BBC2 Don't say it's raining there too "
"negative","iran","Shit's hitting the fan in Iran...craziness indeed #iranelection"
"positive","lexus","DTN USA: Lexus Takes the Wraps Off Its Mysterious Hoverboard: This Lexus hoverboard may not be the Back to th... http://nbcnews.to/1Ij5f3D "
"neutral","abs-cbn","Taking a nap, by 6 or 7 pm I'm going to ABS-CBN. 5am flight tomorrow, #hasslepare!"
"neutral","microsoft","Steve Ballmer slams Android #microsoft #steveballmer http://t.co/wfSSexks"
"neutral","microsoft","Microsoft CEO says company got lucky when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin"
"negative","apple","9% now on my second full charge of the day. Pissed @Apple"
"negative","tory","..the ramifications may feasibly tear apart the Tory party for years to come. That said, the putative No campaign... https://twitter.com/AlwynTurner/status/639740296721469440 …"
"positive","ted 2","back to work, back to watching Ted 2 for about the 10th time now cause I like laughing"
"positive","justin","PLEASE make sure safety is 1st that day. Justin WILL have a huge turn out so please dont let him get mobbed/injured. https://twitter.com/TODAYshow/status/640992972134219776 …"
"negative","chris brown","Chris brown bails on going outside during daytime because the sun would be present pic.twitter.com/ZVF76mr6SL"
"positive","bernie sanders","TRUE: Bernie Sanders: 'Saudi Arabia has the third-largest military budget in the entire world' http://www.politifact.com/truth-o-meter/statements/2015/aug/30/bernie-s/bernie-sanders-saudi-arabia-has-third-largest-mili/ … via @PolitiFact"
"neutral","apple","Thanks @apple my girlfriend likes #siri more than me now."
"neutral","twitter","Bout to tweet about tweeting #twitter #Seahawkswag"
"neutral","apple","yes, i am live tweeting my @apple tech support call. Isn't this fun?"
"neutral","twitter","How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy"
"positive","minecraft","Minecraft account: Derosion @Mineplex Retweeted, may I wish best to all for the legend rank!"
"negative","microsoft","#microsoft update is so slow  :(( http://t.co/37IGhGic"
"positive","tgif","@gorgeousgg @watsb4me hello and good morning loves. Wishing you both a nice Friday. Happy TGIF xoxox..."
"positive","ipad","Did you know you can split the keyboard on your iPad? I didn't. Here are some Ninja tricks for the iPad you may... http://fb.me/6MVS2dPYX "
"negative","michelle obama","Michelle Obama to jump in race for president? http://po.st/3khcuX  via @worldnetdaily# A 3rd term 4 the communist, islamists in the WH, NO"
"positive","apple",".@apple thanks for fixing this... http://t.co/wTj1ogDO"
"positive","ios","Siri knows all about #Apple's iOS event on the 9th. #GiveUsAHint pic.twitter.com/sHmTw46ELR"
"positive","chelsea","Chelsea transfer news: Mourinho confident he will get John Stones ... http://zziipp.eu/?u=http://www.standard.co.uk/sport/football/chelsea-transfer-news-mourinho-confident-he-will-get-john-stones-in-january-a2924536.html&user=LBainesNews?utm_source=dlvr.it&utm_medium=twitter …"
"negative","twitter","#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R"
"neutral","apple","What's up #twitpeeps? How's every @apple user liking iOS 5?"
"positive","monsanto","Morgan Stanley Rating Update on Monsanto Company (NYSE:MON): In a research note released to the investors, Mor... http://bit.ly/1IMXLCQ "
"positive","zlatan","Zlatan is simply saving himself for the 2nd leg"
"neutral","vegas","Just got home from work a little bit ago! Too busy to twitter, lately.  Work isn't as much fun when everyone's in Vegas but you!"
"positive","apple watch","Apple Watch may be a game changer when it comes to fitness activities, but not everyone has jumped on that... http://fb.me/7sEC6ybXu "
"positive","iphone","The new IPhone is expected to be unveiled today at 1pm. As well as a potential Apple TV. Watch it here #AppleEvent: http://www.apple.com/apple-events/september-2015/ …"
"neutral","microsoft","#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games"
"positive","mariah carey","Tuesday night apartment dance party feat. duets w/ classic Mariah Carey tracks. Spoiler alert: I can't hit the high notes. #whistleregister"
"positive","pope","Celebrating the Pope: What Makes Pope Francis Tick? FREE webinar: Sept 10, 7-8p EDT More info: http://osv.cm/1ES26JU  @MattBunson presents"
"positive","trump","My DVR of Colbert's 1st show jumped over George Clooney and went from Trump to Jeb Bush. It's just as well. It gets better, right, Stephen?"
"negative","headache","headache  i still wait my DVD... I need McFly!!!"
"positive","ibm","This Day On The Street: August 21st, 1997 IBM reached a new high of $177.125, before closing the day at $173.625."
"neutral","twitter","- #twitter please forgive my last slew of tweets I'm having a rough night , but I pray you'll forgive me .#tosleepigo"
"neutral","twitter","#Facebook Y #Twitter Off xd"
"positive","michael jackson","#np The Way You Make Me Feel - 2012 Remaster by Michael Jackson from the album Bad 25th Anniversary."
"negative","apple","yo, @apple, this update is a disaster"
"neutral","vegas","@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. "
"positive","game of thrones","Ned Stark may be back for Game of Thrones Season 6. Here's what it means: http://m.huffpost.com/us/entry/55c91267e4b0f73b20ba620f … via @HuffPostEnt #GameofThrones"
"neutral","twitter","THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2"
"negative","microsoft","So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone."
"neutral","microsoft","Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp"
"neutral","google","New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE"
"positive","netflix","I have much to do before tomorrow, so the logical thing to do is watch Netflix all day, obviously"
"neutral","crows nest","#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!!!!!!!"
"positive","ibm","Behavioral Marketing is the New Marketing - Cant Miss IBM Event on Sep 23; Details Below @ibmcommerce #silverpop https://twitter.com/ibmcommerce/status/639875576564744192 …"
"neutral","microsoft","RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech"
"positive","50d","@jonduenas @robynlyn just got us a 50D for the office. :D"
